RecrutementID,CandidatID,PosteID,ConsultantID,EtapeID,DateID,MotifID,Statut,DureeEtapeJours
570,761,144,7,3,2024-07-13,4,Place,5
571,540,90,27,2,2024-03-18,,En cours,6
572,317,191,41,5,2024-10-18,5,En cours,9
573,930,42,45,1,2024-06-27,,En cours,6
574,206,114,47,4,2024-05-22,,En cours,1
575,465,14,11,1,2024-01-27,5,Perdu,7
576,454,59,9,6,2024-02-22,,En cours,8
577,746,115,29,4,2024-11-01,4,Place,1
578,547,98,24,1,2024-12-10,5,Place,5
579,800,189,12,6,2024-04-26,,Perdu,5
580,920,123,6,4,2024-11-27,2,En cours,2
581,391,83,8,4,2024-08-08,,En cours,3
582,875,86,17,1,2024-05-20,,En cours,8
583,170,123,37,2,2024-06-29,,Perdu,4
584,917,159,4,5,2024-10-03,3,En cours,5
585,178,56,6,3,2024-12-29,,Perdu,7
586,851,117,14,4,2024-07-15,,En cours,5
587,391,115,44,6,2024-05-18,4,En cours,9
588,965,2,50,3,2024-10-31,,En cours,5
589,130,183,23,3,2024-07-29,5,En cours,9
590,466,114,3,5,2024-06-05,,Perdu,2
591,902,49,1,1,2024-07-02,,Perdu,8
592,48,127,43,3,2024-08-02,,En cours,2
593,266,136,23,6,2024-02-26,,En cours,8
594,84,184,4,2,2024-01-24,,Place,6
595,322,7,42,2,2024-09-22,2,En cours,6
596,391,83,27,3,2024-03-10,3,Perdu,8
597,619,37,18,1,2024-07-31,,En cours,6
598,258,115,23,1,2024-11-08,,Perdu,7
599,159,101,12,2,2024-03-26,,Perdu,7
600,170,95,47,6,2024-06-01,,En cours,8
601,939,197,40,2,2025-01-26,,Perdu,3
602,954,107,10,5,2024-01-15,,Perdu,8
603,222,83,37,3,2024-10-29,3,En cours,6
604,196,14,9,5,2024-03-08,5,Perdu,1
605,55,58,23,2,2024-12-28,3,En cours,9
606,960,180,38,6,2024-06-13,,En cours,7
607,707,91,2,3,2024-01-03,,Place,9
608,761,183,37,5,2024-10-14,,Place,7
609,291,107,12,5,2024-02-28,,En cours,4
610,641,110,35,3,2024-05-25,,Perdu,4
611,60,86,25,5,2024-07-19,5,En cours,3
612,677,112,2,1,2024-10-25,,Perdu,4
613,580,14,39,3,2024-06-16,,En cours,1
614,332,12,13,3,2024-12-09,,Perdu,7
615,711,96,48,6,2024-07-11,5,En cours,7
616,647,120,42,6,2024-05-16,,En cours,9
617,439,111,10,5,2024-05-14,2,Place,5
618,187,86,31,6,2024-11-16,,En cours,9
619,24,59,19,6,2024-09-22,,En cours,2
620,938,142,31,5,2024-02-20,4,En cours,5
621,282,121,28,4,2024-10-27,,Perdu,8
622,302,10,15,2,2024-06-15,1,En cours,8
623,682,91,33,5,2024-05-19,,Perdu,7
624,256,143,14,2,2024-02-09,,En cours,5
625,376,157,46,2,2025-02-03,,Perdu,1
626,712,58,48,6,2024-01-22,3,Place,8
627,596,185,9,1,2025-02-02,3,En cours,4
628,657,131,37,1,2024-01-26,,Perdu,6
629,5,88,47,4,2024-07-21,,En cours,2
630,452,126,7,4,2024-02-11,,En cours,9
631,476,175,37,1,2024-07-16,,Perdu,3
632,633,46,47,3,2024-11-30,,Place,9
633,152,31,12,2,2024-08-24,,Place,7
634,160,89,30,2,2024-08-05,5,Place,3
635,763,17,40,2,2024-02-17,,En cours,4
636,674,168,17,5,2025-01-13,,Perdu,9
637,812,195,12,3,2024-05-30,4,En cours,6
638,271,122,20,6,2024-08-03,,Place,7
639,998,196,17,1,2024-12-25,1,Perdu,6
640,273,14,37,5,2024-09-08,,En cours,3
641,651,127,19,6,2024-10-20,,Place,2
642,163,89,19,3,2024-03-14,,Perdu,1
643,919,56,48,5,2024-07-03,,Place,4
644,333,63,29,3,2024-08-04,1,Perdu,7
645,803,110,47,4,2024-03-11,,Place,3
646,332,129,36,6,2024-06-03,,Perdu,3
647,791,33,45,4,2024-11-28,,Perdu,4
648,455,123,10,4,2025-01-07,,Perdu,3
649,63,186,47,6,2024-11-25,,En cours,4
650,191,3,48,3,2025-01-08,2,En cours,5
651,684,176,3,2,2025-02-03,,Place,3
652,194,122,18,5,2024-03-20,,Place,1
653,276,69,21,5,2024-12-08,,Place,1
654,542,147,21,2,2024-09-05,,En cours,4
655,254,124,39,5,2024-12-09,,En cours,2
656,129,154,35,1,2024-09-12,4,Place,8
657,625,17,11,2,2024-02-19,1,En cours,2
658,689,12,31,6,2024-08-13,,En cours,1
659,734,129,49,4,2024-10-31,,En cours,6
660,944,61,23,4,2024-02-19,,Place,6
661,125,48,47,4,2024-07-20,1,Perdu,7
662,427,85,33,1,2024-09-18,,En cours,2
663,234,146,47,6,2024-07-04,,Perdu,7
664,902,36,46,2,2024-11-15,5,En cours,8
665,540,195,1,5,2024-02-20,,Perdu,6
666,99,85,41,6,2024-05-18,2,Perdu,4
667,693,31,10,2,2025-01-15,,Perdu,5
668,43,15,42,4,2024-07-24,,En cours,8
669,275,172,41,1,2024-03-13,,En cours,2
670,722,23,13,4,2024-02-16,,En cours,7
671,507,84,4,3,2024-08-25,,Place,3
672,762,134,21,1,2025-01-07,,En cours,8
673,572,103,16,5,2024-01-20,1,En cours,2
674,844,53,28,6,2024-02-13,,En cours,5
675,563,22,5,1,2024-05-30,,Place,4
676,57,143,3,6,2024-03-24,,Perdu,5
677,72,99,22,6,2024-02-18,,En cours,4
678,777,10,39,4,2024-04-29,3,Perdu,1
679,39,37,16,6,2024-09-14,,En cours,8
680,377,113,17,2,2024-11-26,5,Perdu,5
681,17,34,9,5,2024-05-02,,Place,6
682,304,79,15,5,2024-10-07,,Perdu,5
683,596,25,15,4,2024-11-25,1,Place,5
684,174,160,13,6,2024-01-03,,Perdu,6
685,467,127,18,6,2024-12-07,,En cours,4
686,997,157,15,5,2024-03-14,,Perdu,2
687,71,11,35,4,2024-10-01,1,Perdu,1
688,64,76,17,6,2024-10-27,,En cours,5
689,272,54,38,4,2024-12-04,,Perdu,2
690,828,125,31,4,2024-06-10,,En cours,5
691,406,165,33,2,2024-09-20,,En cours,6
692,640,46,30,2,2024-01-11,5,Place,6
693,34,154,47,6,2024-06-27,,En cours,2
694,736,117,13,3,2025-01-20,,Place,6
695,68,165,50,4,2024-03-04,,En cours,9
696,712,17,11,5,2024-03-01,,Perdu,4
697,148,199,7,2,2024-10-07,5,Place,2
698,859,87,42,2,2024-07-23,,Perdu,5
699,297,57,45,1,2024-06-30,1,Place,6
700,184,37,5,2,2024-04-09,,En cours,4
701,337,197,30,4,2024-03-09,,En cours,6
702,1,177,26,5,2024-10-21,,Perdu,7
703,166,27,12,2,2024-05-23,,Perdu,6
704,599,89,27,3,2024-11-06,,Perdu,8
705,301,147,35,2,2024-06-26,,Perdu,2
706,354,119,29,5,2024-06-07,5,En cours,3
707,808,38,26,4,2024-04-02,2,En cours,5
708,124,73,45,1,2024-09-20,,Place,3
709,396,74,12,4,2024-04-23,,Perdu,9
710,187,58,32,3,2024-12-29,1,Perdu,7
711,483,193,16,6,2024-06-12,,Perdu,4
712,332,41,49,2,2024-11-21,,Place,7
713,47,142,13,6,2024-07-06,1,Place,9
714,71,183,44,5,2024-06-14,,En cours,1
715,853,159,32,1,2024-06-30,,Place,6
716,57,160,11,5,2024-06-25,,En cours,4
717,783,32,38,5,2024-07-10,,En cours,7
718,917,27,13,3,2024-12-20,,Place,3
719,466,157,14,1,2024-10-08,1,En cours,3
720,313,150,18,3,2024-01-14,5,En cours,7
721,777,149,35,4,2024-01-24,,Perdu,9
722,983,84,20,1,2024-01-10,1,Place,2
723,121,105,29,3,2024-10-03,5,En cours,6
724,965,4,28,5,2024-03-23,,Perdu,8
725,944,59,10,4,2024-06-03,5,Perdu,2
726,143,106,12,6,2024-11-27,5,En cours,6
727,55,26,16,2,2024-02-22,2,Perdu,9
728,715,27,12,5,2024-03-02,5,Perdu,8
729,78,10,46,3,2024-02-01,,Perdu,2
730,601,42,20,2,2024-04-24,,Perdu,9
731,65,199,21,6,2024-02-05,4,Place,4
732,691,140,34,4,2024-09-08,3,Place,5
733,232,190,40,4,2024-10-21,,En cours,3
734,97,52,35,2,2024-03-14,,Perdu,7
735,67,120,28,6,2024-07-28,,Perdu,2
736,189,179,49,1,2024-05-01,3,En cours,7
737,541,71,45,1,2024-02-02,,Perdu,1
738,77,132,11,2,2024-07-05,,Perdu,8
739,803,139,9,4,2024-10-05,,En cours,3
740,605,167,20,1,2024-04-01,,En cours,5
741,298,194,42,5,2024-11-11,5,Perdu,3
742,987,124,49,2,2025-01-31,,En cours,1
743,659,117,36,5,2024-01-23,,Place,1
744,672,174,35,5,2024-03-06,,En cours,9
745,174,137,12,6,2024-04-25,2,Perdu,2
746,711,73,30,2,2024-12-05,,Perdu,1
747,560,127,10,1,2024-02-26,,En cours,5
748,985,110,27,5,2024-07-07,,Perdu,9
749,478,46,10,3,2024-08-02,4,En cours,1
750,679,104,4,6,2024-02-21,2,En cours,3
751,342,125,49,2,2024-01-17,1,Perdu,6
752,41,181,45,4,2024-02-17,,En cours,5
753,128,117,35,1,2024-01-23,5,Place,2
754,868,33,32,3,2024-07-19,1,Perdu,9
755,739,198,12,1,2025-01-09,,En cours,4
756,365,116,29,5,2024-05-21,5,En cours,7
757,698,58,38,4,2024-04-12,4,Place,5
758,5,151,27,1,2024-04-03,1,En cours,6
759,38,77,15,3,2025-01-27,2,Perdu,9
760,508,75,20,3,2025-01-18,,En cours,3
761,625,168,43,5,2024-09-16,,Place,8
762,938,174,13,3,2024-07-04,,En cours,3
763,760,105,49,3,2024-03-04,,En cours,3
764,258,75,38,5,2025-01-06,,Perdu,1
765,816,173,45,4,2024-01-01,,En cours,4
766,492,35,26,5,2024-03-06,5,Perdu,6
767,827,150,12,6,2024-09-28,,En cours,6
768,174,117,2,6,2024-03-14,3,En cours,4
769,27,171,27,6,2024-02-13,,En cours,4
770,58,85,20,5,2024-08-26,,Perdu,3
771,991,167,6,4,2024-01-11,,Place,9
772,81,4,47,4,2024-04-17,,En cours,4
773,940,152,49,2,2024-09-14,,Place,3
774,728,14,19,5,2024-03-14,,Place,9
775,147,129,34,5,2024-10-30,,En cours,6
776,865,40,21,6,2024-02-07,,En cours,8
777,145,193,25,5,2024-09-02,,En cours,4
778,144,154,32,3,2024-01-31,,En cours,4
779,576,21,21,2,2024-10-19,,Perdu,7
780,289,179,41,6,2024-10-28,,Perdu,9
781,291,51,10,5,2024-11-13,,En cours,8
782,196,110,34,6,2024-04-22,1,Perdu,5
783,608,18,50,4,2024-04-04,,En cours,6
784,27,22,43,4,2025-01-26,3,Place,4
785,246,49,3,1,2024-10-18,1,Perdu,5
786,554,107,6,1,2024-03-14,,En cours,4
787,487,109,32,5,2024-01-12,,Perdu,1
788,700,172,47,2,2024-05-21,,En cours,8
789,217,34,43,1,2024-09-23,,Place,2
790,648,150,46,5,2024-05-29,,En cours,3
791,760,2,8,4,2024-11-19,,Place,3
792,389,59,26,1,2024-07-19,5,Place,2
793,257,36,37,3,2025-01-31,,Perdu,5
794,556,25,32,3,2024-12-14,,Perdu,9
795,579,117,39,1,2024-07-07,5,Perdu,3
796,95,181,11,4,2024-11-29,,En cours,7
797,566,134,23,3,2024-06-28,,Place,7
798,155,171,23,6,2024-01-04,,En cours,7
799,569,119,47,1,2024-05-03,,Place,6
800,932,11,11,6,2024-06-12,5,Perdu,7
801,538,70,17,1,2025-01-25,,En cours,7
802,762,165,2,5,2024-11-27,,En cours,7
803,310,9,8,5,2024-02-28,,En cours,6
804,923,20,50,3,2024-01-01,,En cours,1
805,813,167,43,2,2024-07-30,,Perdu,5
806,917,13,13,1,2024-08-01,,En cours,7
807,742,192,36,3,2024-10-21,,Place,4
808,650,152,30,5,2024-04-13,,En cours,3
809,526,134,46,5,2024-11-20,3,En cours,6
810,929,108,16,2,2024-06-14,4,En cours,2
811,849,18,50,1,2024-05-13,3,En cours,7
812,417,83,19,4,2024-06-17,,Perdu,9
813,86,162,36,4,2025-01-12,2,En cours,5
814,4,181,20,6,2024-06-05,4,Perdu,1
815,234,90,34,5,2024-08-12,,Perdu,3
816,63,168,17,4,2024-12-22,,En cours,1
817,212,156,43,4,2024-01-08,,En cours,5
818,110,12,32,4,2024-08-02,5,En cours,3
819,982,125,15,3,2024-10-10,4,En cours,7
820,96,124,49,5,2024-12-27,2,Perdu,8
821,627,109,36,2,2024-01-25,,En cours,4
822,352,155,22,5,2024-10-17,5,En cours,9
823,175,178,7,6,2024-11-17,,Perdu,5
824,702,111,49,3,2024-05-20,,En cours,2
825,971,65,38,3,2024-10-25,,Place,9
826,791,197,34,3,2024-07-16,2,Place,4
827,976,193,42,5,2024-09-20,4,Perdu,8
828,591,138,31,2,2024-06-04,,Perdu,7
829,674,129,12,3,2024-03-11,,En cours,9
830,147,21,12,4,2024-11-27,,En cours,6
831,853,81,4,5,2024-03-27,,Place,6
832,748,40,4,2,2024-03-16,3,En cours,3
833,255,103,37,1,2024-12-20,,En cours,3
834,355,166,43,4,2025-01-09,,Perdu,3
835,611,45,9,4,2024-08-31,,Perdu,3
836,13,200,29,5,2024-08-20,1,Perdu,6
837,818,26,7,1,2024-05-24,3,En cours,8
838,281,20,21,1,2024-09-01,,Place,1
839,75,195,40,3,2024-08-31,,En cours,6
840,331,21,41,4,2024-07-25,5,Place,7
841,836,148,48,1,2024-09-19,,En cours,4
842,275,153,16,2,2024-08-09,,Place,3
843,540,67,48,3,2024-12-17,,Place,4
844,812,13,40,2,2024-09-24,5,En cours,8
845,34,62,17,5,2024-06-03,1,Place,9
846,760,14,17,1,2024-09-19,,En cours,7
847,289,135,6,6,2024-04-02,,En cours,5
848,696,178,47,2,2024-03-26,,En cours,6
849,189,200,11,3,2024-11-26,,Perdu,7
850,140,161,14,6,2024-08-20,,En cours,7
851,789,155,21,4,2024-01-22,,Perdu,2
852,808,177,7,6,2024-05-21,,Place,1
853,982,154,41,1,2025-01-28,,Place,4
854,678,131,35,5,2024-09-11,,En cours,3
855,466,200,8,1,2024-12-13,,Perdu,6
856,195,65,9,4,2024-08-07,3,En cours,5
857,296,83,2,2,2024-01-18,,En cours,9
858,649,182,48,5,2024-03-12,4,Place,7
859,347,63,22,1,2024-02-06,4,Place,2
860,484,60,33,6,2024-10-20,5,En cours,8
861,169,31,8,3,2024-10-29,,En cours,7
862,440,56,12,4,2024-07-01,,En cours,4
863,238,119,28,4,2024-10-16,,En cours,1
864,113,178,11,1,2024-08-08,,En cours,8
865,132,28,31,2,2024-10-22,,En cours,2
866,519,137,47,5,2024-09-26,,En cours,2
867,367,154,16,6,2024-07-01,,En cours,5
868,100,180,31,6,2024-09-18,2,Place,1
869,515,151,46,4,2024-05-07,,Perdu,4
870,165,32,45,2,2024-10-26,4,Perdu,3
871,16,98,1,3,2024-12-31,2,En cours,1
872,133,191,6,3,2024-03-23,,Place,9
873,449,182,50,3,2024-09-23,,En cours,3
874,955,123,47,3,2024-02-14,,Place,5
875,242,193,17,6,2024-05-30,4,En cours,8
876,285,134,27,3,2024-09-24,1,Place,5
877,243,13,29,1,2024-04-20,,En cours,3
878,356,183,34,5,2024-04-04,,Place,7
879,718,34,38,4,2024-06-02,,En cours,7
880,323,77,19,3,2024-02-15,4,Place,1
881,658,48,45,4,2024-09-07,4,Perdu,8
882,899,144,3,6,2024-02-22,1,En cours,2
883,947,6,2,6,2024-05-13,,Perdu,7
884,563,129,48,5,2024-05-05,,En cours,1
885,714,173,9,4,2025-01-22,,Perdu,1
886,920,158,50,1,2025-01-31,,En cours,2
887,787,62,15,4,2024-02-01,,Perdu,7
888,300,180,19,5,2024-03-03,2,Place,5
889,133,73,2,6,2024-10-19,5,En cours,6
890,115,137,48,5,2024-04-29,,Perdu,3
891,883,102,18,6,2024-09-14,,Place,2
892,557,14,9,4,2025-01-03,,Perdu,8
893,297,1,25,1,2024-03-06,5,En cours,8
894,346,37,8,3,2025-01-20,2,En cours,8
895,282,187,40,2,2024-01-21,,En cours,1
896,802,191,4,6,2024-04-01,,En cours,9
897,613,83,25,5,2024-07-22,,En cours,5
898,880,194,20,3,2024-12-18,,Place,2
899,302,10,2,3,2024-08-09,,Perdu,2
900,473,194,3,1,2024-02-25,,Perdu,5
901,122,47,26,1,2024-04-09,,En cours,6
902,972,8,20,2,2024-10-31,,En cours,1
903,512,152,7,2,2024-08-12,,Perdu,5
904,554,77,7,2,2024-01-06,1,Perdu,3
905,414,59,41,6,2024-07-19,,Place,9
906,271,152,37,5,2024-06-11,,Perdu,6
907,949,67,31,4,2024-01-01,5,En cours,4
908,489,151,42,2,2024-04-08,,Perdu,4
909,675,40,4,6,2025-01-09,,Perdu,8
910,38,18,35,4,2024-10-08,,En cours,7
911,276,65,38,4,2024-01-29,1,Perdu,4
912,805,122,11,3,2024-01-07,,En cours,8
913,88,45,27,4,2024-05-18,,En cours,6
914,102,29,39,6,2024-07-04,,En cours,1
915,810,150,31,5,2024-06-30,1,Perdu,6
916,309,99,13,3,2024-10-05,,Perdu,9
917,274,87,34,5,2024-03-10,,En cours,8
918,566,48,38,6,2024-01-19,,Perdu,1
919,195,4,1,2,2024-09-26,,Perdu,8
920,43,11,29,6,2024-12-24,,En cours,9
921,5,137,26,4,2024-03-08,,En cours,2
922,80,17,19,2,2024-05-24,,En cours,6
923,159,50,3,6,2024-09-07,,En cours,7
924,697,183,5,5,2024-03-07,3,Place,1
925,298,69,38,3,2024-12-09,,Place,8
926,72,149,42,2,2024-03-31,,En cours,4
927,15,69,21,6,2024-08-01,5,Perdu,3
928,478,187,47,5,2024-05-15,4,En cours,3
929,841,165,47,1,2024-09-23,,En cours,5
930,339,94,34,4,2024-03-20,4,En cours,8
931,64,137,30,1,2024-02-09,,En cours,8
932,229,83,49,2,2024-07-23,3,En cours,3
933,500,189,31,4,2024-12-12,,En cours,8
934,189,72,47,2,2024-09-10,,En cours,8
935,979,168,49,4,2024-10-29,5,En cours,1
936,764,124,10,3,2024-06-22,,Perdu,3
937,345,129,34,4,2024-02-26,3,En cours,1
938,952,71,37,5,2024-06-19,,En cours,9
939,326,167,42,1,2025-01-29,,En cours,5
940,141,150,18,5,2024-11-08,5,Place,3
941,939,164,44,2,2024-10-08,,En cours,9
942,960,161,25,1,2024-04-30,4,Perdu,7
943,313,32,20,3,2024-08-27,3,En cours,9
944,595,176,8,2,2024-09-06,,En cours,8
945,174,169,17,2,2024-09-18,,Perdu,9
946,642,49,49,3,2024-12-23,,Perdu,2
947,691,197,36,6,2024-09-29,,Place,2
948,710,106,37,4,2024-03-29,,En cours,1
949,569,65,45,5,2024-03-29,,En cours,4
950,705,45,14,1,2024-09-04,2,Perdu,5
951,556,73,34,1,2024-12-12,,En cours,6
952,820,8,19,3,2025-01-14,1,Perdu,7
953,180,139,43,5,2024-08-31,,Place,7
954,484,142,22,6,2024-07-30,,En cours,8
955,417,134,43,1,2024-11-22,,Perdu,5
956,534,110,38,3,2025-01-25,,En cours,3
957,143,73,39,3,2024-01-12,,En cours,4
958,324,145,47,5,2024-05-04,,Place,8
959,955,175,40,2,2024-05-13,3,En cours,8
960,106,18,17,3,2024-08-13,2,En cours,9
961,636,77,27,6,2024-04-27,,Perdu,5
962,665,200,24,3,2024-05-04,4,En cours,8
963,475,173,4,5,2024-01-10,5,En cours,4
964,34,199,30,4,2024-01-02,,En cours,1
965,35,37,22,4,2024-06-28,5,En cours,7
966,276,93,20,2,2025-02-02,,En cours,1
967,103,27,6,6,2024-04-28,,Perdu,6
968,95,174,26,2,2024-04-06,,En cours,9
969,161,104,29,6,2024-04-15,2,Place,1
970,191,49,6,6,2025-01-24,3,En cours,7
971,839,19,32,4,2024-09-22,5,En cours,8
972,639,148,9,6,2024-09-18,5,Place,6
973,31,163,8,5,2024-03-16,,Place,7
974,629,176,21,5,2024-12-27,,En cours,9
975,137,195,20,1,2024-03-19,,En cours,7
976,422,163,46,1,2025-01-21,,Place,1
977,39,158,4,1,2025-01-15,,En cours,7
978,91,163,18,1,2024-08-15,4,En cours,7
979,133,200,37,6,2024-12-13,,Perdu,3
980,434,93,13,2,2025-02-03,,Place,6
981,464,152,50,1,2024-08-20,5,Perdu,8
982,353,164,38,6,2024-11-02,2,En cours,8
983,621,24,48,2,2024-08-24,,Place,8
984,721,139,48,5,2024-07-28,,En cours,8
985,729,68,6,6,2024-05-13,1,Perdu,2
986,580,27,23,4,2024-09-18,,En cours,5
987,546,35,38,6,2024-04-16,,Perdu,3
988,492,23,1,6,2024-03-18,,Perdu,1
989,238,180,23,1,2024-04-20,,En cours,3
990,487,155,35,1,2024-01-05,,Perdu,9
991,11,21,40,3,2025-01-08,,Place,6
992,967,126,21,4,2024-04-12,,En cours,7
993,371,133,44,5,2024-11-15,,En cours,5
994,757,104,34,2,2024-06-22,,En cours,4
995,957,122,3,2,2024-05-15,,Perdu,5
996,497,182,14,2,2024-04-01,,Perdu,9
997,862,104,47,2,2024-11-24,,En cours,3
998,480,132,1,6,2024-07-24,5,En cours,3
999,133,115,6,3,2024-06-28,,Perdu,8
1000,27,80,18,6,2024-09-20,,En cours,4
1001,136,179,50,1,2024-11-17,,En cours,9
1002,943,83,36,1,2024-09-19,1,En cours,9
1003,476,160,8,5,2024-07-06,,Perdu,1
1004,320,122,20,2,2024-12-23,,Place,7
1005,447,137,47,1,2024-12-24,3,Perdu,1
1006,256,153,11,4,2025-01-21,1,En cours,8
1007,871,148,29,1,2024-02-06,,Place,2
1008,1000,113,24,1,2024-12-22,,En cours,8
1009,85,124,39,3,2024-03-18,5,Place,7
1010,719,102,38,4,2024-09-05,5,En cours,5
1011,336,68,42,4,2024-09-20,1,Place,2
1012,48,146,6,4,2024-03-23,2,Place,3
1013,923,176,23,1,2024-01-04,4,Place,4
1014,62,142,35,2,2025-01-12,5,En cours,8
1015,206,155,21,3,2024-12-22,,Place,9
1016,26,167,34,2,2024-03-10,5,Perdu,5
1017,472,74,32,4,2024-08-28,1,En cours,3
1018,600,13,19,2,2024-03-01,,En cours,6
1019,321,68,6,4,2024-08-14,,Perdu,8
1020,72,151,49,6,2024-05-07,,Place,5
1021,117,164,42,4,2024-10-27,2,Perdu,9
1022,934,103,45,3,2024-08-17,,En cours,1
1023,806,156,15,3,2024-07-18,,Perdu,5
1024,937,15,16,4,2024-09-29,,En cours,1
1025,531,129,17,5,2024-07-09,,En cours,6
1026,547,136,2,2,2024-01-06,,Perdu,6
1027,786,102,9,1,2024-08-26,,Perdu,3
1028,617,144,16,5,2024-11-07,,Perdu,8
1029,437,99,50,4,2024-07-15,,Perdu,9
1030,292,105,11,1,2024-03-11,,En cours,5
1031,486,121,26,4,2024-01-04,,Perdu,4
1032,64,159,28,1,2024-04-28,,En cours,2
1033,193,50,18,4,2024-11-03,4,Place,1
1034,738,61,46,5,2024-05-08,2,Place,4
1035,869,84,5,1,2025-01-17,1,Place,4
1036,102,41,44,5,2024-05-12,,Place,7
1037,97,67,38,1,2024-06-20,,Perdu,8
1038,86,71,16,2,2024-10-31,4,En cours,1
1039,792,63,39,5,2024-09-02,,Place,2
1040,312,83,22,3,2024-01-17,,En cours,6
1041,327,101,49,6,2024-01-31,,Place,4
1042,13,140,2,6,2024-03-19,,En cours,7
1043,973,61,2,6,2024-12-14,,Place,3
1044,435,170,28,1,2024-01-09,,Perdu,4
1045,798,96,47,2,2024-01-29,,Place,4
1046,708,145,4,2,2024-11-07,,En cours,6
1047,142,23,39,4,2024-09-06,,Perdu,1
1048,802,35,47,3,2025-01-28,3,Place,8
1049,551,91,25,5,2024-03-28,5,En cours,4
1050,605,74,44,2,2024-09-20,,En cours,2
1051,201,100,38,2,2024-02-23,,En cours,6
1052,847,32,11,4,2024-08-24,,Perdu,2
1053,932,95,43,4,2024-02-12,,Perdu,6
1054,407,138,35,5,2024-12-29,4,Perdu,1
1055,93,146,1,2,2024-06-15,1,En cours,3
1056,849,50,29,4,2024-04-11,,En cours,7
1057,888,69,33,6,2025-01-28,2,Place,4
1058,507,106,41,4,2024-01-27,,Perdu,9
1059,580,104,39,6,2024-11-15,,En cours,4
1060,224,159,24,3,2024-07-22,4,En cours,7
1061,68,79,15,1,2024-10-02,,En cours,1
1062,945,135,10,5,2024-04-14,,Place,9
1063,483,177,5,3,2024-12-18,4,Perdu,6
1064,275,60,32,1,2024-06-29,,Perdu,7
1065,694,165,48,1,2024-06-16,,Perdu,3
1066,27,67,5,2,2024-07-01,,Place,3
1067,80,67,36,2,2024-04-28,,En cours,4
1068,243,131,30,5,2024-05-07,,En cours,3
1069,451,125,9,4,2024-02-26,,En cours,1
1070,367,110,11,2,2024-07-13,,Place,7
1071,188,47,15,1,2024-07-08,,Perdu,7
1072,352,20,35,1,2024-06-01,,Perdu,7
1073,334,182,15,6,2025-01-29,4,Place,5
1074,525,175,42,3,2024-02-15,,En cours,5
1075,563,178,19,1,2024-12-30,,En cours,9
1076,884,103,6,5,2024-12-12,2,Perdu,5
1077,807,177,5,6,2024-01-09,,Place,7
1078,293,95,21,1,2024-10-07,,En cours,4
1079,903,16,21,6,2024-03-24,,En cours,1
1080,521,40,37,5,2024-01-17,,Place,4
1081,188,55,24,2,2024-12-10,5,Perdu,7
1082,341,76,9,5,2024-02-16,,Perdu,6
1083,742,188,11,3,2024-04-29,3,En cours,7
1084,822,67,29,4,2024-02-08,,En cours,7
1085,375,123,17,1,2024-02-26,,En cours,2
1086,158,55,34,2,2024-01-25,,En cours,8
1087,192,129,47,5,2024-12-02,,Place,7
1088,104,114,18,5,2024-01-24,,Perdu,3
1089,699,31,28,1,2024-10-30,,Place,5
1090,503,93,42,2,2024-03-03,,En cours,8
1091,452,22,11,4,2024-12-31,3,En cours,2
1092,672,178,26,6,2024-12-05,4,Perdu,3
1093,829,141,16,5,2024-09-08,,En cours,2
1094,796,189,32,5,2024-11-27,5,En cours,3
1095,138,176,38,3,2024-04-29,,En cours,2
1096,590,44,8,1,2024-11-09,,En cours,8
1097,883,142,10,5,2024-03-29,,En cours,9
1098,774,21,2,5,2024-09-02,,En cours,9
1099,330,193,1,3,2025-01-02,,Place,4
1100,393,158,3,4,2024-10-16,,En cours,9
1101,891,137,36,2,2024-04-17,4,Perdu,1
1102,33,199,46,3,2024-10-22,,Perdu,1
1103,526,170,21,2,2024-12-19,2,Perdu,3
1104,117,173,45,3,2024-12-21,,Perdu,3
1105,895,21,37,1,2024-10-22,,En cours,9
1106,39,5,41,4,2024-10-19,,En cours,7
1107,24,193,37,2,2024-11-09,,Perdu,7
1108,329,51,10,5,2024-10-21,,Place,8
1109,201,86,27,4,2024-02-23,2,En cours,7
1110,496,9,27,6,2024-11-17,,En cours,5
1111,300,125,33,2,2024-03-12,,Place,1
1112,357,165,40,2,2024-08-10,1,Perdu,1
1113,565,169,6,2,2024-05-15,,Perdu,9
1114,561,117,34,4,2024-03-26,5,Perdu,5
1115,935,133,42,1,2024-04-22,,Place,9
1116,481,103,6,5,2024-02-03,,Perdu,1
1117,565,90,21,5,2024-06-24,,Perdu,6
1118,678,111,45,5,2024-06-16,,Perdu,3
1119,175,188,2,1,2024-06-10,,En cours,4
1120,667,51,9,3,2024-02-06,,Place,6
1121,862,95,41,4,2024-08-30,5,Place,5
1122,319,121,9,3,2024-03-08,1,Perdu,2
1123,179,115,36,3,2024-12-08,,En cours,9
1124,347,7,46,5,2024-01-10,,Perdu,7
1125,276,58,25,6,2024-01-23,1,En cours,4
1126,586,130,25,2,2024-04-30,,Perdu,6
1127,864,139,22,2,2024-06-12,,En cours,2
1128,597,147,19,2,2025-01-22,,Place,4
1129,126,199,20,3,2024-07-29,,Place,4
1130,315,135,28,4,2024-05-31,,En cours,4
1131,690,116,45,5,2024-12-01,1,Perdu,5
1132,331,67,50,2,2024-04-06,,Place,9
1133,587,75,44,2,2024-12-24,3,En cours,1
1134,695,166,6,1,2024-06-10,4,En cours,5
