ContratID,CandidatID,PosteID,ClientID,TypeContratID,StatutContratID,DateDebut,DateFin,TauxJournalier,DureeJours,MontantTotal
1574,733,101,53,4,2,2024-11-23,2025-09-07,34187,288,9845856
1575,205,166,77,4,1,2024-08-20,2025-09-01,80957,377,30520789
1576,240,57,38,2,1,2024-07-09,2024-10-11,113688,94,10686672
1577,927,184,25,3,1,2024-07-31,2025-02-23,108937,207,22549959
1578,583,111,22,2,1,2024-10-18,2025-04-06,144045,170,24487650
1579,880,1,7,1,3,2024-03-11,2024-05-12,54949,62,3406838
1580,865,61,88,2,1,2024-06-26,2024-09-11,124577,77,9592429
1581,442,29,32,1,3,2024-05-21,2025-02-07,122850,262,32186700
1582,530,162,96,4,2,2024-01-16,2024-08-21,129311,218,28189798
1583,369,82,23,1,1,2024-07-20,2024-12-05,138284,138,19083192
1584,637,93,36,1,2,2024-09-10,2025-09-11,65899,366,24119034
1585,650,71,88,3,3,2024-08-31,2025-01-23,67148,145,9736460
1586,679,141,35,1,2,2024-01-18,2024-09-24,84221,250,21055250
1587,861,199,76,4,1,2024-05-24,2025-06-23,71983,395,28433285
1588,740,175,10,4,3,2024-05-24,2025-03-09,46341,289,13392549
1589,102,198,96,2,3,2024-02-26,2024-12-21,69535,299,20790965
1590,351,60,62,1,3,2024-07-18,2024-11-29,75168,134,10072512
1591,570,133,76,1,1,2024-07-12,2025-07-15,120996,368,44526528
1592,627,125,3,4,3,2024-10-11,2025-05-02,31012,203,6295436
1593,865,61,97,2,2,2024-10-05,2025-02-23,120102,141,16934382
1594,417,170,50,3,2,2024-11-23,2025-09-23,123452,304,37529408
1595,822,184,22,1,2,2024-06-04,2025-01-16,45952,226,10385152
1596,391,191,16,4,2,2024-03-15,2024-06-01,144361,78,11260158
1597,147,198,9,3,1,2024-07-16,2024-08-22,116841,37,4323117
1598,476,33,68,1,1,2024-08-30,2024-11-13,114101,75,8557575
1599,150,30,22,1,2,2024-05-01,2024-07-28,122026,88,10738288
1600,408,137,93,4,3,2024-06-20,2024-10-11,127235,113,14377555
1601,243,146,23,1,1,2024-12-01,2025-05-07,78299,157,12292943
1602,26,88,9,2,2,2024-10-07,2025-02-01,91616,117,10719072
1603,664,33,86,1,1,2024-08-10,2025-08-09,103257,364,37585548
1604,742,58,78,1,1,2024-12-09,2025-12-30,53000,386,20458000
1605,132,26,52,4,3,2024-01-06,2025-01-29,37340,389,14525260
1606,585,32,84,4,3,2024-07-13,2024-10-09,116497,88,10251736
1607,503,38,73,2,2,2024-04-07,2024-11-20,59952,227,13609104
1608,138,118,18,1,2,2024-04-14,2024-06-21,65914,68,4482152
1609,609,103,42,1,2,2024-10-13,2025-08-01,42391,292,12378172
1610,262,67,93,2,3,2024-10-18,2025-01-06,85143,80,6811440
1611,823,109,68,4,3,2024-06-26,2024-11-10,98215,137,13455455
1612,612,134,63,3,1,2024-07-11,2024-10-24,138080,105,14498400
1613,112,20,18,2,3,2024-08-06,2025-03-01,88981,207,18419067
1614,519,57,54,1,2,2024-11-18,2025-05-03,74752,166,12408832
1615,117,41,17,1,2,2024-01-09,2024-08-26,125325,230,28824750
1616,724,1,68,1,3,2024-07-25,2024-11-04,64724,102,6601848
1617,298,24,23,1,2,2024-01-25,2024-08-30,31335,218,6831030
1618,490,154,29,2,2,2024-12-08,2025-02-08,33803,62,2095786
1619,697,176,58,4,2,2024-03-28,2024-05-12,131353,45,5910885
1620,845,33,3,2,1,2024-01-07,2024-03-27,114174,80,9133920
1621,513,154,70,2,1,2024-10-22,2025-02-27,51615,128,6606720
1622,78,51,45,3,2,2024-09-26,2025-08-14,55826,322,17975972
1623,259,28,52,1,1,2024-11-25,2025-04-26,130433,152,19825816
1624,614,48,75,3,2,2024-05-06,2024-12-14,106729,222,23693838
1625,42,184,78,1,1,2024-04-10,2025-01-15,87841,280,24595480
1626,372,69,92,2,1,2024-09-01,2025-07-03,73992,305,22567560
1627,324,149,18,4,1,2024-12-11,2025-08-14,75792,246,18644832
1628,307,98,44,2,1,2024-12-09,2025-03-14,124521,95,11829495
1629,954,88,10,3,1,2024-05-25,2025-02-24,53683,275,14762825
1630,944,163,27,2,1,2024-08-26,2025-01-15,136787,142,19423754
1631,898,199,56,4,2,2024-10-28,2025-07-03,58583,248,14528584
1632,864,131,14,2,1,2024-09-28,2025-10-26,58284,393,22905612
1633,894,170,45,1,2,2024-08-07,2024-10-02,75270,56,4215120
1634,184,30,94,1,2,2024-02-27,2024-04-28,125077,61,7629697
1635,394,181,8,2,1,2024-08-18,2024-12-18,30603,122,3733566
1636,58,37,24,3,2,2024-03-03,2024-09-11,48337,192,9280704
1637,798,39,29,1,1,2024-06-13,2025-01-06,75052,207,15535764
1638,868,170,92,1,3,2024-07-28,2024-12-14,46911,139,6520629
1639,29,97,74,2,2,2024-01-10,2025-01-07,76001,363,27588363
1640,170,50,19,3,2,2024-06-06,2024-07-08,81413,32,2605216
1641,169,6,71,3,1,2024-04-24,2024-12-11,104209,231,24072279
1642,929,44,2,1,2,2024-02-10,2024-10-01,68941,234,16132194
1643,791,165,80,1,3,2024-08-24,2025-07-04,94582,314,29698748
1644,278,1,23,1,1,2024-09-22,2025-05-13,148458,233,34590714
1645,46,185,72,2,3,2024-11-22,2025-02-10,85404,80,6832320
1646,412,155,50,2,2,2024-09-12,2025-02-07,126477,148,18718596
1647,585,41,74,1,1,2024-03-07,2024-06-08,62856,93,5845608
1648,45,148,35,2,1,2024-02-03,2024-08-25,136828,204,27912912
1649,469,104,54,3,2,2024-10-27,2025-10-30,98228,368,36147904
1650,538,70,91,3,3,2024-01-18,2024-07-11,46319,175,8105825
1651,982,102,81,4,2,2024-05-18,2024-10-29,138765,164,22757460
1652,189,2,55,3,1,2024-05-18,2024-12-05,115675,201,23250675
1653,184,177,93,4,2,2024-03-07,2024-06-06,71140,91,6473740
1654,432,158,12,4,3,2024-08-19,2025-07-28,102514,343,35162302
1655,320,36,71,4,3,2024-10-08,2025-07-11,143674,276,39654024
1656,920,20,63,2,2,2024-11-22,2025-09-12,41908,294,12320952
1657,788,85,26,1,3,2024-06-20,2024-11-26,34709,159,5518731
1658,253,93,39,1,3,2024-06-07,2024-10-18,125239,133,16656787
1659,335,155,41,4,2,2024-03-15,2024-10-06,64564,205,13235620
1660,635,169,68,4,3,2024-01-31,2024-05-28,132453,118,15629454
1661,872,13,63,2,1,2024-11-02,2024-12-09,122512,37,4532944
1662,202,49,79,3,3,2024-11-02,2025-08-27,139691,298,41627918
1663,297,118,66,2,2,2024-12-24,2025-12-07,121100,348,42142800
1664,610,76,99,1,2,2024-02-15,2024-06-07,142778,113,16133914
1665,860,199,83,3,3,2024-06-02,2025-02-18,104354,261,27236394
1666,290,133,58,1,1,2024-08-20,2025-08-20,42937,365,15672005
1667,468,65,2,1,1,2024-11-17,2025-09-16,55086,303,16691058
1668,682,135,37,2,2,2024-05-30,2025-05-03,135860,338,45920680
1669,426,87,13,1,3,2024-02-20,2025-02-13,64975,359,23326025
1670,771,93,44,2,1,2024-11-27,2025-03-30,143443,123,17643489
1671,516,143,100,4,2,2024-01-31,2024-03-28,134870,57,7687590
1672,881,87,41,3,2,2024-09-14,2025-08-06,112895,326,36803770
1673,608,140,82,1,3,2024-05-13,2025-03-31,46361,322,14928242
1674,919,84,46,1,3,2024-01-01,2024-04-10,52062,100,5206200
1675,860,119,58,4,1,2024-07-10,2025-07-09,119261,364,43411004
1676,242,98,4,4,2,2024-05-16,2024-06-24,78100,39,3045900
1677,898,115,69,4,3,2024-06-08,2024-11-24,78197,169,13215293
1678,129,70,25,3,1,2024-03-06,2025-03-26,40813,385,15713005
1679,283,24,47,2,3,2024-09-02,2025-02-09,85101,160,13616160
1680,49,52,99,4,3,2024-04-13,2025-02-18,30509,311,9488299
1681,105,72,23,4,1,2024-02-25,2024-04-09,47012,44,2068528
1682,721,64,93,1,1,2024-05-25,2024-12-21,140407,210,29485470
1683,112,85,83,4,2,2024-03-09,2025-01-22,120544,319,38453536
1684,187,96,5,3,3,2024-07-16,2025-06-22,146680,341,50017880
1685,409,51,37,1,3,2024-07-13,2025-01-20,139370,191,26619670
1686,801,77,98,4,3,2024-10-18,2024-12-15,140315,58,8138270
1687,811,57,46,1,3,2024-12-23,2025-08-07,78878,227,17905306
1688,965,118,80,1,1,2024-02-01,2024-11-30,60475,303,18323925
1689,56,96,92,2,1,2024-01-14,2024-07-28,112215,196,21994140
1690,148,127,1,3,1,2024-06-10,2025-06-28,104533,383,40036139
1691,399,87,74,2,3,2024-01-25,2024-06-19,81924,146,11960904
1692,284,200,92,1,3,2024-11-06,2025-10-04,89963,332,29867716
1693,98,97,58,3,3,2024-10-21,2025-08-26,54112,309,16720608
1694,525,124,97,2,1,2024-06-06,2024-12-12,89525,189,16920225
1695,469,89,70,1,3,2024-12-16,2025-02-20,145723,66,9617718
1696,431,147,63,4,3,2024-07-08,2024-12-13,81400,158,12861200
1697,23,112,13,2,3,2024-07-18,2025-05-27,92098,313,28826674
1698,426,20,79,3,2,2024-10-11,2025-10-06,142941,360,51458760
1699,459,146,86,2,1,2024-07-20,2025-02-04,132392,199,26346008
1700,218,153,34,4,2,2024-09-17,2025-02-01,124906,137,17112122
1701,795,81,16,2,1,2024-03-28,2025-02-04,30639,313,9590007
1702,890,102,58,1,2,2024-07-05,2025-07-16,131624,376,49490624
1703,929,3,94,1,3,2024-10-22,2025-01-12,39222,82,3216204
1704,682,174,74,4,2,2024-12-18,2025-05-15,34153,148,5054644
1705,677,156,82,3,1,2024-03-11,2025-01-29,72365,324,23446260
1706,154,195,57,3,2,2024-01-14,2024-03-30,79434,76,6036984
1707,395,120,42,3,3,2024-08-04,2025-08-29,44482,390,17347980
1708,5,47,31,1,2,2024-01-20,2024-05-16,101757,117,11905569
1709,560,58,81,2,1,2024-09-06,2025-04-04,140483,210,29501430
1710,763,186,65,4,2,2024-06-04,2025-01-12,109046,222,24208212
1711,670,9,75,2,2,2024-10-19,2025-04-05,145298,168,24410064
1712,16,135,84,1,1,2024-02-27,2024-05-15,137385,78,10716030
1713,557,14,98,4,2,2024-01-17,2024-02-27,127847,41,5241727
1714,881,148,84,1,3,2024-03-20,2024-09-06,50040,170,8506800
1715,103,117,45,3,1,2024-01-24,2024-06-01,106570,129,13747530
1716,530,95,14,4,2,2024-02-24,2025-02-23,40804,365,14893460
1717,251,141,56,3,2,2024-10-03,2025-07-05,122699,275,33742225
1718,931,71,45,1,3,2024-09-09,2024-11-12,137183,64,8779712
1719,551,115,94,4,1,2024-08-15,2025-06-20,44363,309,13708167
1720,772,161,4,1,2,2024-06-02,2025-02-14,90794,257,23334058
1721,525,92,86,4,3,2024-03-22,2024-06-06,45290,76,3442040
1722,895,5,64,1,2,2024-10-31,2025-04-28,94705,179,16952195
1723,288,199,8,2,3,2024-11-15,2025-09-13,84171,302,25419642
1724,744,109,25,4,1,2024-04-01,2024-12-26,136800,269,36799200
1725,430,86,7,2,1,2024-11-23,2025-07-23,62681,242,15168802
1726,577,15,94,1,3,2024-08-15,2025-03-14,119977,211,25315147
1727,686,19,65,1,3,2024-05-06,2025-02-15,108904,285,31037640
1728,174,51,62,2,2,2024-03-18,2025-03-07,117690,354,41662260
1729,868,185,53,2,2,2024-08-03,2024-11-04,145341,93,13516713
1730,728,146,41,1,3,2024-01-06,2024-07-02,52323,178,9313494
1731,410,83,18,2,3,2024-04-25,2025-04-04,31622,344,10877968
1732,593,151,74,2,3,2024-09-08,2025-04-14,104569,218,22796042
1733,664,79,14,3,2,2024-06-30,2024-10-03,44683,95,4244885
1734,455,178,21,2,3,2024-02-23,2024-05-11,84008,78,6552624
1735,636,66,98,2,2,2024-02-28,2024-12-23,92541,299,27669759
1736,559,144,10,4,2,2024-09-10,2025-04-09,103324,211,21801364
1737,780,88,96,4,3,2024-11-01,2025-09-19,31456,322,10128832
1738,233,135,9,4,1,2024-09-09,2024-11-20,99081,72,7133832
1739,5,38,49,2,3,2024-02-27,2024-11-07,123457,254,31358078
1740,405,190,59,4,1,2024-08-31,2025-05-03,33153,245,8122485
1741,825,58,12,2,2,2024-04-11,2024-10-27,77399,199,15402401
1742,125,108,89,3,2,2024-08-04,2025-02-08,71265,188,13397820
1743,862,138,96,4,1,2024-08-03,2024-12-11,70873,130,9213490
1744,410,131,23,2,1,2024-11-18,2025-10-03,84936,319,27094584
1745,209,111,23,3,1,2024-10-28,2025-03-29,46978,152,7140656
1746,467,174,77,1,1,2024-01-28,2024-07-30,90026,184,16564784
1747,812,194,38,2,3,2024-01-01,2024-12-13,39238,347,13615586
1748,858,153,4,3,2,2024-12-06,2025-08-26,41936,263,11029168
1749,614,37,76,3,3,2024-04-21,2024-06-04,94407,44,4153908
1750,528,154,36,2,1,2024-01-25,2024-03-16,137824,51,7029024
1751,807,101,41,3,3,2024-03-10,2024-10-24,114940,228,26206320
1752,909,108,66,3,1,2024-06-29,2025-04-17,70117,292,20474164
1753,796,189,58,4,2,2024-11-20,2025-06-12,71503,204,14586612
1754,968,106,83,1,2,2024-12-02,2025-12-21,88730,384,34072320
1755,832,171,80,3,3,2024-08-27,2025-08-06,34168,344,11753792
1756,49,130,95,3,1,2024-04-08,2024-10-20,109647,195,21381165
1757,20,18,92,2,3,2024-09-17,2025-01-12,46066,117,5389722
1758,598,141,64,2,1,2024-11-01,2024-12-04,116289,33,3837537
1759,958,99,56,3,2,2024-05-29,2024-07-10,74852,42,3143784
1760,300,110,47,2,1,2024-08-04,2025-04-14,75363,253,19066839
1761,967,61,67,2,3,2024-06-27,2024-11-27,82800,153,12668400
1762,852,38,7,4,2,2024-11-10,2025-02-01,45493,83,3775919
1763,141,149,41,2,3,2024-08-11,2024-10-07,58758,57,3349206
1764,495,50,28,1,3,2024-01-18,2024-08-08,54878,203,11140234
1765,222,19,56,1,1,2024-11-14,2025-07-18,131669,246,32390574
1766,79,99,93,1,1,2024-07-21,2024-09-01,49806,42,2091852
1767,691,143,49,3,1,2024-06-06,2024-12-07,45479,184,8368136
1768,216,41,59,1,3,2024-03-09,2024-09-18,59296,193,11444128
1769,560,73,41,1,1,2024-09-11,2024-10-31,80970,50,4048500
1770,674,85,35,2,1,2024-01-07,2024-12-25,102437,353,36160261
1771,433,185,69,1,3,2024-03-04,2024-06-27,80812,115,9293380
1772,80,30,25,3,2,2024-09-08,2024-11-27,94291,80,7543280
1773,70,184,88,1,2,2024-04-09,2024-06-27,92103,79,7276137
1774,380,30,12,4,1,2024-09-30,2025-05-02,50235,214,10750290
1775,43,116,23,4,3,2024-04-05,2025-01-22,30880,292,9016960
1776,872,169,76,4,3,2024-09-25,2025-01-26,111781,123,13749063
1777,167,181,9,1,1,2024-09-04,2025-07-14,143240,313,44834120
1778,30,109,42,3,3,2024-09-22,2025-01-26,37644,126,4743144
1779,141,99,38,1,1,2024-09-24,2025-01-01,140178,99,13877622
1780,697,157,94,3,3,2024-10-18,2025-07-13,139152,268,37292736
1781,589,182,16,4,1,2024-05-14,2025-03-26,124619,316,39379604
1782,676,3,46,2,1,2024-06-20,2025-04-22,97942,306,29970252
1783,347,53,46,2,3,2024-01-26,2024-09-18,70792,236,16706912
1784,321,58,82,4,3,2024-05-06,2025-04-24,100850,353,35600050
1785,672,167,55,1,3,2024-06-16,2025-05-26,31355,344,10786120
1786,113,4,14,3,1,2024-10-08,2025-02-17,64307,132,8488524
1787,395,26,88,2,2,2024-11-25,2025-08-14,77249,262,20239238
1788,103,1,16,1,2,2024-08-31,2024-10-26,91396,56,5118176
1789,425,191,70,3,3,2024-02-16,2024-04-15,62720,59,3700480
1790,970,7,28,4,3,2024-03-14,2024-09-23,81150,193,15661950
1791,851,54,13,3,3,2024-07-13,2025-04-29,117021,290,33936090
1792,677,105,20,3,2,2024-06-07,2025-02-08,144089,246,35445894
1793,658,70,95,3,3,2024-12-05,2025-03-05,128702,90,11583180
1794,376,19,98,1,3,2024-03-07,2025-01-04,39146,303,11861238
1795,706,83,61,1,1,2024-07-27,2025-04-07,100716,254,25581864
1796,834,160,81,3,3,2024-10-11,2025-08-16,85048,309,26279832
1797,560,58,91,3,1,2024-06-08,2025-02-19,92659,256,23720704
1798,104,104,35,1,3,2024-03-31,2025-03-15,124982,349,43618718
1799,695,94,76,1,1,2024-02-17,2024-07-30,69228,164,11353392
1800,127,50,52,1,1,2024-08-15,2024-09-25,95349,41,3909309
1801,324,1,18,3,2,2024-08-18,2025-04-26,136447,251,34248197
1802,198,168,54,2,2,2024-09-25,2025-10-22,97826,392,38347792
1803,51,199,5,3,2,2024-11-01,2025-01-06,96628,66,6377448
1804,764,102,61,3,2,2024-12-27,2026-01-18,139345,387,53926515
1805,646,167,27,1,2,2024-03-09,2025-01-17,33480,314,10512720
1806,409,71,11,2,2,2024-06-07,2024-07-20,75083,43,3228569
1807,382,189,71,1,1,2024-04-28,2024-12-14,89113,230,20495990
1808,643,114,35,1,3,2024-11-14,2025-04-08,30247,145,4385815
1809,532,161,45,4,3,2024-02-13,2024-11-10,86953,271,23564263
1810,233,135,9,2,2,2024-08-30,2025-07-09,141080,313,44158040
1811,481,185,8,4,2,2024-04-24,2024-10-09,124587,168,20930616
1812,778,112,92,1,3,2024-01-04,2024-07-29,33967,207,7031169
1813,553,170,60,2,1,2024-08-06,2024-09-19,135175,44,5947700
1814,802,187,41,3,1,2024-05-22,2024-06-22,125688,31,3896328
1815,509,153,67,2,2,2024-09-09,2025-07-16,135272,310,41934320
1816,414,71,73,2,2,2024-05-23,2024-10-31,46751,161,7526911
1817,743,19,12,1,3,2024-03-10,2025-02-27,137630,354,48721020
1818,210,82,93,1,3,2024-02-13,2024-10-14,32482,244,7925608
1819,627,139,66,4,3,2024-03-07,2024-08-30,34185,176,6016560
1820,631,172,31,1,1,2024-06-08,2025-05-29,72560,355,25758800
1821,277,154,27,1,1,2024-04-08,2024-05-29,127855,51,6520605
1822,257,128,9,2,1,2024-02-12,2025-01-13,133686,336,44918496
1823,84,108,26,2,1,2024-04-25,2024-06-21,106002,57,6042114
1824,149,194,34,2,3,2024-10-31,2025-11-15,34432,380,13084160
1825,96,49,22,4,3,2024-11-02,2025-06-29,134882,239,32236798
1826,616,159,68,4,1,2024-05-12,2024-12-01,61521,203,12488763
1827,122,111,26,2,3,2024-07-09,2025-04-07,119366,272,32467552
1828,513,103,50,1,2,2024-03-07,2025-01-26,63485,325,20632625
1829,112,80,56,1,3,2024-05-30,2024-10-12,97892,135,13215420
1830,784,127,8,1,3,2024-08-07,2024-10-13,41376,67,2772192
1831,678,200,17,1,1,2024-01-07,2025-01-28,149724,387,57943188
1832,293,82,8,1,2,2024-11-09,2025-06-18,41106,221,9084426
1833,736,23,70,2,1,2024-11-26,2025-04-11,144716,136,19681376
1834,226,26,70,3,3,2024-12-07,2025-12-11,138981,369,51283989
1835,636,36,13,4,2,2024-03-18,2024-05-01,48020,44,2112880
1836,641,82,74,2,3,2024-11-22,2025-10-28,113435,340,38567900
1837,437,1,82,2,2,2024-02-11,2024-03-18,71272,36,2565792
1838,702,57,11,3,2,2024-11-17,2025-08-16,67336,272,18315392
1839,948,140,12,3,1,2024-02-19,2024-04-03,69293,44,3048892
1840,414,136,80,3,3,2024-05-07,2024-07-31,58598,85,4980830
1841,284,134,31,1,3,2024-12-12,2025-05-11,145360,150,21804000
1842,443,134,35,1,1,2024-07-03,2024-10-08,35145,97,3409065
1843,568,16,59,3,3,2024-03-20,2024-05-05,72513,46,3335598
1844,124,188,7,2,1,2024-05-15,2025-02-20,73054,281,20528174
1845,960,60,44,2,1,2024-04-30,2025-03-07,80267,311,24963037
1846,470,16,34,4,3,2024-12-02,2025-05-01,66136,150,9920400
1847,964,163,83,1,3,2024-05-30,2025-03-14,109640,288,31576320
1848,962,94,74,2,2,2024-02-03,2024-07-03,140049,151,21147399
1849,64,70,29,3,3,2024-03-01,2024-06-18,110000,109,11990000
1850,114,80,66,3,1,2024-07-21,2025-06-29,56461,343,19366123
1851,182,117,41,1,1,2024-01-05,2024-08-16,149633,224,33517792
1852,568,106,49,3,2,2024-03-31,2024-05-07,78617,37,2908829
1853,354,3,74,2,1,2024-08-08,2025-05-23,67211,288,19356768
1854,19,24,28,2,1,2024-11-06,2025-04-30,111841,175,19572175
1855,565,190,58,3,1,2024-02-05,2024-04-02,146968,57,8377176
1856,326,99,42,4,1,2024-05-03,2024-08-29,68541,118,8087838
1857,844,198,66,1,2,2024-05-22,2024-10-17,54085,148,8004580
1858,762,132,39,1,2,2024-11-11,2024-12-21,123814,40,4952560
1859,845,148,94,4,2,2024-10-14,2025-08-09,87260,299,26090740
1860,568,63,40,1,3,2024-12-04,2025-03-24,117150,110,12886500
1861,696,168,11,1,1,2024-08-14,2024-11-09,84470,87,7348890
1862,82,131,49,3,3,2024-03-03,2024-06-09,34256,98,3357088
1863,760,151,24,2,1,2024-12-08,2025-09-28,73402,294,21580188
1864,452,54,46,4,2,2024-10-02,2025-05-06,132699,216,28662984
1865,5,118,93,4,1,2024-08-29,2025-07-25,142331,330,46969230
1866,80,74,11,1,2,2024-05-07,2024-11-14,73668,191,14070588
1867,309,182,5,1,3,2024-10-17,2025-07-26,113185,282,31918170
1868,374,182,30,3,1,2024-05-27,2024-12-17,41502,204,8466408
1869,209,71,44,2,2,2024-04-28,2025-01-02,56074,249,13962426
1870,769,6,13,1,2,2024-04-10,2025-03-30,113801,354,40285554
1871,447,50,70,2,2,2024-08-28,2025-05-12,34983,257,8990631
1872,259,55,61,3,2,2024-08-13,2025-03-13,119657,212,25367284
1873,674,4,71,4,1,2024-03-23,2025-03-08,145574,350,50950900
1874,454,188,43,2,3,2024-05-05,2025-01-26,38521,266,10246586
1875,779,94,94,4,1,2024-03-23,2025-04-02,99862,375,37448250
1876,501,30,68,2,2,2024-09-27,2025-06-23,72470,269,19494430
1877,750,122,93,3,2,2024-05-05,2025-02-13,107182,284,30439688
1878,854,80,9,4,3,2024-10-11,2025-05-20,137457,221,30377997
1879,80,35,67,4,2,2024-03-25,2025-03-04,39683,344,13650952
1880,122,91,35,3,3,2024-05-24,2024-10-13,110332,142,15667144
1881,731,120,20,4,1,2024-01-10,2024-08-28,51934,231,11996754
1882,551,131,19,1,1,2024-01-02,2024-12-31,94070,364,34241480
1883,241,46,20,4,2,2024-01-11,2024-04-28,83061,108,8970588
1884,31,123,10,4,3,2024-01-25,2024-08-04,90493,192,17374656
1885,956,159,46,4,1,2024-12-04,2025-01-12,121887,39,4753593
1886,94,126,78,2,1,2024-04-09,2024-12-06,103009,241,24825169
1887,463,191,47,2,1,2024-07-13,2024-12-18,71562,158,11306796
1888,221,189,14,3,3,2024-12-14,2025-08-07,108362,236,25573432
1889,396,100,71,1,1,2024-06-26,2024-10-21,101654,117,11893518
1890,720,79,18,3,2,2024-05-23,2025-04-24,38260,336,12855360
1891,510,92,87,2,2,2024-09-23,2025-10-22,103611,394,40822734
1892,42,98,37,4,2,2024-09-28,2025-05-13,70097,227,15912019
1893,88,35,1,3,3,2024-02-06,2024-10-18,47558,255,12127290
1894,946,193,30,2,2,2024-12-07,2025-06-24,93198,199,18546402
1895,252,114,84,1,1,2024-02-14,2024-07-03,91993,140,12879020
1896,428,26,92,3,2,2024-05-04,2024-11-20,117640,200,23528000
1897,786,181,43,3,1,2024-12-13,2025-07-13,81898,212,17362376
1898,839,190,99,3,3,2024-07-23,2025-06-06,119132,318,37883976
1899,285,113,24,1,3,2024-07-26,2025-05-07,63853,285,18198105
1900,222,190,43,2,3,2024-11-07,2025-04-08,102661,152,15604472
1901,438,195,46,4,2,2024-06-12,2025-02-25,145537,258,37548546
1902,338,191,21,4,2,2024-08-12,2025-08-22,100382,375,37643250
1903,702,193,39,2,2,2024-07-18,2025-01-18,111770,184,20565680
1904,728,14,50,2,3,2024-02-10,2025-01-18,74130,343,25426590
1905,261,7,70,3,3,2024-04-21,2024-11-12,111045,205,22764225
1906,380,116,50,1,2,2024-10-07,2024-12-27,130164,81,10543284
1907,731,150,11,4,3,2024-04-29,2024-08-04,134782,97,13073854
1908,508,168,47,3,2,2024-11-25,2025-04-21,139968,147,20575296
1909,552,129,85,4,3,2024-12-16,2025-08-18,66806,245,16367470
1910,810,63,3,1,1,2024-10-07,2025-10-07,131558,365,48018670
1911,652,187,100,1,2,2024-01-01,2024-06-24,71812,175,12567100
1912,652,119,13,4,3,2024-10-01,2025-02-10,134630,132,17771160
1913,482,137,1,2,1,2024-12-24,2025-09-22,30707,272,8352304
1914,836,52,15,2,2,2024-10-02,2025-02-26,139057,147,20441379
1915,23,152,26,2,1,2024-08-20,2025-02-27,55932,191,10683012
1916,87,26,36,2,2,2024-08-11,2024-11-29,54247,110,5967170
1917,677,175,83,4,1,2024-06-29,2024-11-14,97131,138,13404078
1918,609,171,59,3,2,2024-03-31,2024-05-20,91665,50,4583250
1919,280,137,64,1,3,2024-06-23,2025-02-18,48878,240,11730720
1920,602,197,88,4,3,2024-11-28,2025-06-23,94144,207,19487808
1921,108,183,14,2,2,2024-02-01,2024-05-04,126148,93,11731764
1922,608,14,23,3,1,2024-02-17,2024-12-22,88250,309,27269250
1923,362,45,97,2,3,2024-11-15,2025-02-27,99734,104,10372336
1924,589,25,78,1,2,2024-10-28,2025-07-29,131818,274,36118132
1925,341,65,6,2,2,2024-07-05,2024-09-14,51584,71,3662464
1926,724,118,23,2,2,2024-05-11,2024-06-20,69004,40,2760160
1927,112,29,38,1,3,2024-02-10,2024-04-25,137298,75,10297350
1928,845,18,4,4,1,2024-09-02,2025-04-13,49357,223,11006611
1929,495,129,59,4,1,2024-07-15,2024-10-19,60470,96,5805120
1930,230,127,65,4,2,2024-10-20,2025-03-21,62916,152,9563232
1931,963,74,34,1,2,2024-05-12,2024-12-26,128936,228,29397408
1932,105,144,22,3,3,2024-10-18,2025-07-12,47175,267,12595725
1933,538,119,43,3,2,2024-12-14,2025-10-30,74940,320,23980800
1934,74,83,92,3,1,2024-02-28,2024-08-25,78574,179,14064746
1935,900,14,72,4,1,2024-10-06,2024-12-14,39752,69,2742888
1936,159,152,94,2,3,2024-08-10,2025-09-06,44017,392,17254664
1937,252,125,56,2,2,2024-05-28,2025-04-10,75152,317,23823184
1938,656,23,11,2,3,2024-03-19,2025-02-18,40509,336,13611024
1939,885,38,6,3,1,2024-02-26,2025-03-03,147512,371,54726952
1940,417,61,20,2,1,2024-02-10,2024-11-25,84120,289,24310680
1941,261,36,53,2,1,2024-04-07,2025-05-09,30810,397,12231570
1942,350,162,22,1,2,2024-07-06,2025-02-11,102136,220,22469920
1943,918,187,32,3,1,2024-07-15,2025-03-09,120613,237,28585281
1944,910,18,92,1,1,2024-12-26,2025-08-31,102917,248,25523416
1945,123,48,5,2,3,2024-09-27,2025-05-03,98561,218,21486298
1946,901,58,8,3,3,2024-12-24,2025-07-05,41074,193,7927282
1947,841,199,39,2,2,2024-10-02,2025-03-03,117561,152,17869272
1948,539,125,76,3,2,2024-07-28,2025-06-17,146588,324,47494512
1949,256,191,83,2,2,2024-10-25,2025-03-25,73710,151,11130210
1950,459,50,29,1,2,2024-10-08,2025-10-09,44609,366,16326894
1951,776,14,30,4,1,2024-10-21,2025-08-24,55676,307,17092532
1952,271,97,59,4,3,2024-04-01,2025-05-05,109255,399,43592745
1953,344,164,87,1,1,2024-09-21,2025-06-16,107105,268,28704140
1954,460,168,18,1,3,2024-03-22,2024-11-28,136636,251,34295636
1955,68,95,90,2,3,2024-04-25,2024-09-25,78734,153,12046302
1956,411,54,81,3,2,2024-09-14,2025-06-23,136171,282,38400222
1957,134,10,27,1,1,2024-07-03,2025-03-04,63068,244,15388592
1958,7,88,68,4,3,2024-10-13,2025-04-08,91455,177,16187535
1959,388,108,63,1,3,2024-09-20,2024-11-13,108994,54,5885676
1960,759,4,3,4,3,2024-09-27,2024-10-30,63294,33,2088702
